ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_symbol
ENSG00000198695	11144.3246427632	0.0163514650895514	0.0668482703164977	0.244605657141677	0.806761783343379	0.878276828903452	MT-ND6
ENSG00000198886	102245.472567147	-0.160976704976302	0.0492059324570895	-3.27148977649561	0.0010698245649846	0.0031165238744901	MT-ND4
ENSG00000198938	57891.54925486	-0.636195944030679	0.117502754286478	-5.41430665088581	6.15266457883026e-08	3.09931919205464e-07	MT-CO3
ENSG00000198899	37827.1607010084	-0.578218629434215	0.112824912921877	-5.12491979350863	2.9766443302263e-07	1.39107633633068e-06	MT-ATP6
ENSG00000228253	435.902047288925	-0.0121279949906662	0.227554030641305	-0.0532972101460317	0.957495103025304	0.97235155996221	MT-ATP8
ENSG00000198712	50499.2068950649	-0.406457575309652	0.0589028104639453	-6.90047846797474	5.1827677056136e-12	3.64654318473058e-11	MT-CO2
ENSG00000198804	197227.141141898	0.134361029485372	0.0404107616658761	3.32488238148775	0.0008845584305105	0.0026169219300399	MT-CO1
ENSG00000210082	136116.592046784	0.334601318928497	0.0544038560867362	6.15032357991392	7.732502660701201e-10	4.637306248662161e-09	MT-RNR2
ENSG00000211459	20023.5586469953	0.668373927970527	0.0507553949475779	13.168529742717	1.33165668998549e-39	3.31362897032907e-38	MT-RNR1
ENSG00000124333_PAR_Y	111.506169906134	-2.91509313669067	1.57654479587855	-1.84903920542657	0.0644521517944413	0.124802833362558	
ENSG00000198692	277.064505488675	-0.20571634542579	0.116789509842943	-1.7614282798381	0.0781659420456092	0.147028072051952	EIF1AY
ENSG00000260197	7.64465782022311	0.740394955012894	0.733686574873806	1.00914338679325	0.312905872848585	0.452403494465317	ENSG00000260197
ENSG00000267793	4.45929835930672	0.52057241306108	0.883570900884303	0.589168806419583	0.555748040223932	0.685893321859382	ENSG00000267793
ENSG00000176728	2.72360876188373	-1.06904325803186	1.26272330648587	-0.846617190433418	0.397208529036996	0.540732641999451	TTTY14
ENSG00000165246	233.03340625533	0.365425226608104	0.133441366384369	2.73847035974976	0.0061725724201875	0.0156025494322809	NLGN4Y
ENSG00000154620	5.57475337115734	0.290703472394164	0.788502833835179	0.368677777580353	0.712367914618392	0.810123013986376	TMSB4Y
ENSG00000067048	2700.92332088433	0.420060968375741	0.0555623243397653	7.56017631312642	4.02523365414082e-14	3.27164245399193e-13	DDX3Y
ENSG00000225117	0.912595925626603	3.72044524127374	2.14754110857596	1.73242096573451	0.0831986377466775		ARSDP1
ENSG00000206159	8.93433732735649	0.578407346989512	0.613673467547861	0.94253275980911	0.345919946980509	0.488072147249997	GYG2P1
ENSG00000278212	7.80095201504286	0.952380716768363	0.794033112003831	1.1994219162535	0.230363929925187	0.35633564069223	ENSG00000278212
ENSG00000218410	2.10718959454567	3.3096244566976	1.61766330107605	2.04592912165101	0.0407633446688499	0.0838964972934399	ENSG00000218410
ENSG00000286050	1.59655780457627	-0.411179286098676	1.62309003091777	-0.253331163562243	0.800012316295329	0.873475739944158	ENSG00000286050
ENSG00000067646	181.128203836726	-0.136347999887995	0.170704131019463	-0.79873872456226	0.424441927453668	0.568764748207633	ZFY
ENSG00000129824	3365.49983587514	0.208578046525358	0.0474022540570282	4.40017148286712	1.0816536628916e-05	4.19986374909655e-05	RPS4Y1
ENSG00000184895	12.0364348371332	0.972237017935932	0.621676530705397	1.56389532162774	0.117842153383232	0.207800498837643	SRY
ENSG00000289007_PAR_Y	1.33979396086681	0.687420454280937	1.94021997668025	0.354300266229154	0.723113868251393		
ENSG00000214717_PAR_Y	631.280422491566	-0.347773788649713	0.530752165437756	-0.655247046166783	0.512308708537743	0.64774546807735	
ENSG00000223571_PAR_Y	1.22106918387771	-0.907861541116786	2.08741092845743	-0.434922289971761	0.663618834669119		
ENSG00000197976_PAR_Y	666.563380409656	0.246751584801244	0.197025513951035	1.25238391644326	0.210430004059438	0.331797694880482	
ENSG00000182162_PAR_Y	51.841381280293	0.926801599554427	2.49631886941396	0.371267313206668	0.710438441193589	0.808986852214901	
ENSG00000236871_PAR_Y	1.64522001721392	1.5677832884268	1.79931050987967	0.87132447669171	0.383577009521276	0.526891801156719	
ENSG00000169100_PAR_Y	5058.39519863075	0.170210039387132	0.0500965404533588	3.39764059247968	0.0006796965251373	0.0020513907984419	
ENSG00000167393_PAR_Y	174.968077909412	0.816301337346914	1.19437278472841	0.68345607651512	0.49431869605862	0.632061657974874	
ENSG00000178605_PAR_Y	484.776647005133	-0.424281331312835	0.13349582973389	-3.17823659479546	0.001481737848068	0.0042100602111869	
ENSG00000124333	188.017490717289	1.07887868369275	0.740438991714847	1.45707978073126	0.14509435896599	0.24615285189206	VAMP7
ENSG00000185973	232.511955440492	0.612201971525355	0.138601524958415	4.41699304325141	1.00083450064619e-05	3.91257756359958e-05	TMLHE
ENSG00000155962	1.63585513922566	0.813833118211575	1.70418130138741	0.477550784971654	0.63296996661882	0.748997387986455	CLIC2
ENSG00000155959	517.360213933871	-0.290541513621281	0.113524702614447	-2.55928011199483	0.0104889187912886	0.0251773781743923	VBP1
ENSG00000182712	74.4948349210674	1.06566710070415	0.264431837344018	4.03002570117058	5.57707546504425e-05	0.00019873623555	CMC4
ENSG00000165775	418.236250126748	0.337462320903841	0.0974396470379409	3.46329580578674	0.0005336014273277	0.0016369689744922	FUNDC2
ENSG00000185010	4.32971631237069	0.766698543218017	0.908585735698006	0.843837310112527	0.398760323345555	0.542185131391957	F8
ENSG00000130830	145.660612344541	0.13094697731927	0.154666451262939	0.846641118678383	0.397195187560135	0.540732641999451	MPP1
