ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_symbol
ENSG00000000003	1537.98915498662	-0.0670733403545674	0.0670156167274711	-1.00086134590585	0.316893846399229	0.496161340643081	TSPAN6
ENSG00000000419	1227.44574779414	-0.145866537396429	0.0771565824787142	-1.89052615746259	0.0586876256147379	0.147264967698885	DPM1
ENSG00000000457	111.671969212236	-0.0410612233377565	0.192947681217798	-0.212810141477714	0.831475053177048	0.908873658845429	SCYL3
ENSG00000000460	271.90166660938	-0.147652896217007	0.132156385255842	-1.11725888939203	0.263883647699698	0.438246057935106	FIRRM
ENSG00000001036	3423.90085743418	-0.0117135669904968	0.0420975136100895	-0.278248428137318	0.780821661763832	0.875288162960829	FUCA2
ENSG00000001084	2409.29708805593	-0.486309957321933	0.0559646035381498	-8.68959889960493	3.63721339749585e-18	1.69211507358661e-16	GCLC
ENSG00000001167	780.750375772951	-0.198750953871063	0.0725228446217218	-2.74052893136977	0.006134038138642	0.0244424520265364	NFYA
ENSG00000001460	79.3997104625762	-0.308453459556594	0.21076705726632	-1.46348041082549	0.143335969983384	0.286358294518227	STPG1
ENSG00000001461	222.611600132969	-0.203984135945657	0.134704722426265	-1.51430575165852	0.129948310465001	0.266201783659056	NIPAL3
ENSG00000001497	760.128931730596	0.0352848755741819	0.0799253647368178	0.441472812671792	0.658870739579843	0.793731136713042	LAS1L
ENSG00000001561	3.35268516245781	0.77765120600094	1.04813239661192	0.741939862287142	0.458123772641759		ENPP4
ENSG00000001617	685.517435175084	-0.222572348398915	0.0804405198672799	-2.7669183238266	0.0056588930779387	0.0229370449729549	SEMA3F
ENSG00000001629	897.944154413222	0.128638014322993	0.0704510401574582	1.82592072502389	0.0678622038892703	0.164372587367677	ANKIB1
ENSG00000001630	3231.06446256575	0.168077407021517	0.0611677164153198	2.74781235709858	0.0059994332929579	0.0240306338205457	CYP51A1
ENSG00000001631	548.793717065639	0.447273113290209	0.108276498948448	4.13084203528933	3.6143688908531e-05	0.0002891495112682	KRIT1
ENSG00000002016	176.87682693736	0.255868423851395	0.153065056267988	1.67163185438888	0.0945969393562229	0.210908438662348	RAD52
ENSG00000002079	9.21660575895093	-0.943520890717625	0.69130913442132	-1.36483208992664	0.172305830387251	0.32599968531239	
ENSG00000002330	145.719548936547	-0.0139893452891103	0.158409573770445	-0.088311236222266	0.929629308635511	0.963403088914571	BAD
