ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_symbol
ENSG00000000003	1537.98915498662	0.418688387977533	0.0661716462070355	6.32730802355371	2.49475050613977e-10	1.5459967259183202e-09	TSPAN6
ENSG00000000419	1227.44574779414	-0.440879679961995	0.0782136664379501	-5.63686245691809	1.73176318653106e-08	9.20377637596926e-08	DPM1
ENSG00000000457	111.671969212236	-0.206890237859109	0.195993885565448	-1.05559536850971	0.29115311780012	0.429596120074728	SCYL3
ENSG00000000460	271.90166660938	-0.373476951311549	0.134427908369007	-2.77826945195299	0.005464927923347	0.0140410588970377	FIRRM
ENSG00000001036	3423.90085743418	-0.354782088102348	0.0428854453397316	-8.27278544717959	1.30865070411562e-16	1.24758471541379e-15	FUCA2
ENSG00000001084	2409.29708805593	-0.907398661107795	0.0571134677959687	-15.8876478022552	7.71693653276417e-57	3.1805161414863198e-55	GCLC
ENSG00000001167	780.750375772951	-0.393632991650018	0.0738770741495584	-5.3282157716904	9.91822552387412e-08	4.88455896717491e-07	NFYA
ENSG00000001460	79.3997104625762	-0.430015825398841	0.21416817148956	-2.00784188615909	0.0446600962362328	0.0913253709509053	STPG1
ENSG00000001461	222.611600132969	0.117262693498127	0.132967267563549	0.881891428219982	0.377835522904741	0.52115244538585	NIPAL3
ENSG00000001497	760.128931730596	-0.397276411795877	0.0821521567792203	-4.83586100926768	1.32570534026757e-06	5.75471817799493e-06	LAS1L
ENSG00000001561	3.35268516245781	-0.134397507786703	1.11886909923652	-0.120119062970289	0.904388831659854	0.944142186897649	ENPP4
ENSG00000001617	685.517435175084	-0.0923718284405748	0.0803369641856435	-1.14980481745764	0.250224270625655	0.381561889397066	SEMA3F
ENSG00000001629	897.944154413222	0.182886623705027	0.0706512269314688	2.58858383142342	0.0096371486302144	0.0234150670043573	ANKIB1
ENSG00000001630	3231.06446256575	0.168444580009787	0.0612901300354721	2.74831493932708	0.0059902439809142	0.0152576172978132	CYP51A1
ENSG00000001631	548.793717065639	0.26857149626016	0.109332822304321	2.45645809373334	0.0140314166161173	0.0327957824709347	KRIT1
ENSG00000002016	176.87682693736	0.224323015310634	0.154233139809697	1.45444108566693	0.145824056077828	0.247955706593766	RAD52
ENSG00000002079	9.21660575895093	-0.505108466595493	0.672849160225244	-0.750700894724164	0.452832684445049	0.595378936022139	
ENSG00000002330	145.719548936547	0.265695480914367	0.156700140645098	1.69556632062077	0.0899680405011348	0.166105603879269	BAD
ENSG00000002549	1711.24527038288	-0.260305909699325	0.052880577389446	-4.92252396909867	8.54350964665398e-07	3.76540671042509e-06	LAP3
ENSG00000002586	1403.14837321591	0.454302548382091	0.0578055502589102	7.85915100448446	3.8674577524359105e-15	3.3340153038240604e-14	CD99
ENSG00000002586_PAR_Y	1403.14837321591	0.454302548382091	0.0578055502589102	7.85915100448446	3.8674577524359105e-15	3.3340153038240604e-14	
ENSG00000002822	647.174923200033	-0.62546106397722	0.0969394432133695	-6.45208021878713	1.10325149650322e-10	7.02472467612638e-10	MAD1L1
ENSG00000002834	7866.85023433409	-0.270248085456913	0.0506223050705085	-5.33851797306548	9.37094185543099e-08	4.62582216817846e-07	LASP1
ENSG00000002919	262.586987027025	-0.382262735326731	0.128748219258081	-2.96907201924455	0.0029870058039153	0.0080902509300628	SNX11
