ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_symbol
ENSG00000227232	78.0050274977818	0.170462579689855	0.201610437788448	0.845504734574919	0.397829090337617	0.565084639658668	WASH7P
ENSG00000278267	1.49921027711374	1.35391336580676	1.6353664602158	0.827896009086607	0.407729395308516	0.574673663299855	MIR6859-1
ENSG00000233750	1.1492782293481	-1.53470149091593	1.70911296677894	-0.89795204924826	0.369211113912995		CICP27
ENSG00000268903	2.3451881053644	0.361330904499268	1.4233664910488	0.253856548381311	0.799606384685186	0.882864155544468	ENSG00000268903
ENSG00000269981	9.96280893993318	0.605900153355614	0.595578306307994	1.01733079754299	0.308996090451935	0.473696536936396	ENSG00000269981
ENSG00000241860	14.9046422391275	1.21174148887944	0.498460551815828	2.43096767530595	0.015058557953643	0.0392136425872617	ENSG00000241860
ENSG00000279457	120.8494305368	0.669651761597774	0.181314528206382	3.69331552315288	0.0002213491006783	0.0008293079428129	WASH9P
ENSG00000228463	34.417711666743	0.839592383188946	0.327908426072875	2.56044772390921	0.0104537389521537	0.0283862247071966	ENSG00000228463
ENSG00000237094	35.1022123048514	0.212499015018356	0.313254187478691	0.678359694817522	0.497543657872084	0.654722821554435	ENSG00000237094
ENSG00000250575	2.58347734598221	-0.107784769228032	1.13513443427436	-0.0949533077083809	0.924351914327785	0.96285581011611	ENSG00000250575
ENSG00000230021	18.1433143856426	0.200775481667747	0.387867015169855	0.517639999832992	0.604709468056629	0.743934909942518	ENSG00000230021
ENSG00000225972	12.583267676363	-0.419435512369298	0.474224325034435	-0.884466464976973	0.376444457586926	0.542989373108802	MTND1P23
ENSG00000225630	82.3567553910327	-0.16015536975589	0.216561141318132	-0.739538814678755	0.459579879444722	0.621483655024571	MTND2P28
ENSG00000237973	644.025878588692	-0.116380929061767	0.0995522456294625	-1.16904373503478	0.24238601106449	0.396484661034151	MTCO1P12
ENSG00000229344	6.3904391279405	-0.0614443404644998	0.713850474789928	-0.086074524896242	0.931407174638438	0.967904931725791	MTCO2P12
ENSG00000248527	3593.93681574196	-0.58440293469478	0.0772282279813989	-7.56721926645188	3.81298009766178e-14	3.48214800095289e-13	MTATP6P1
ENSG00000198744	12.4685726429975	0.970318463279621	0.516498718363972	1.87864641049476	0.0602927896205866	0.13032056509309	MTCO3P12
ENSG00000268663	1.53616638050271	0.488961050731913	2.63544549107049	0.185532598715712	0.852811314008673	0.914190828864919	WBP1LP6
ENSG00000229376	20.0471131970035	0.0965161273123484	0.422777223776012	0.228290744828493	0.819420219165341	0.894495500374451	CICP3
ENSG00000228327	177.991095293338	0.365633209150837	0.143169581910321	2.55384701325636	0.0106540056499722	0.0288459428740195	ENSG00000228327
ENSG00000237491	101.638359335921	0.724721754686035	0.209539069975505	3.45864737669569	0.0005428951664925	0.0019133289792435	LINC01409
ENSG00000230092	1.56772171749187	2.90445570462133	1.75439646390489	1.65552984423867	0.0978170677693911	0.194382077071334	ENSG00000230092
ENSG00000177757	5.4158691917219	0.755445394980821	0.826421120815884	0.914116757126206	0.360655498274086	0.526499563759662	FAM87B
ENSG00000228794	252.305111221787	-0.8394520540419	0.123451535051011	-6.79985108079078	1.0472734964012599e-11	8.13793753407948e-11	LINC01128
ENSG00000225880	41.1627787140354	0.600217264511415	0.282496698222686	2.12468771595439	0.0336126791404695	0.0791828298065686	LINC00115
ENSG00000187634	3.86240949409248	-1.27687340886822	1.09694881321625	-1.16402278163229	0.244414779529413	0.398783886378599	SAMD11
ENSG00000188976	2632.29630491002	-0.719618876089774	0.0645740484287065	-11.1440879672315	7.65242636329467e-29	1.46470585426212e-27	NOC2L
ENSG00000187961	566.212056753358	0.339184916627682	0.0901708260474484	3.76158156130455	0.0001688423448043	0.0006466745692043	KLHL17
ENSG00000187583	66.3456897085759	-0.82429218258933	0.253706404715069	-3.24900029037529	0.0011581135995684	0.0038671826186635	PLEKHN1
ENSG00000187642	20.9177728028255	2.71774967456417	0.513334064797991	5.29431000382502	1.19466623204386e-07	6.57993552194446e-07	PERM1
ENSG00000272512	15.5065843488268	1.44567575109353	0.48685576968991	2.96941279347335	0.0029836948755475	0.0091928724693689	ENSG00000272512
ENSG00000188290	250.539092735464	-0.0208678801446636	0.132370865615248	-0.157647077758927	0.874734904694353	0.927419782289053	HES4
ENSG00000187608	215.761485581706	0.337663737378646	0.126535664773761	2.66852620549605	0.0076184835116957	0.0213619487504667	ISG15
ENSG00000224969	1.44979694259173	1.38820490356321	1.67295086130644	0.829794189220319	0.406655156738155	0.573592735874746	ENSG00000224969
ENSG00000188157	10068.8360065723	0.614070991192154	0.058457028345078	10.5046563018433	8.22217576555248e-26	1.37277790451599e-24	AGRN
ENSG00000217801	318.109219457558	0.982201974373846	0.125531742176341	7.82433157817642	5.1036128201496205e-15	4.9052608859529205e-14	PTPN11BP
ENSG00000273443	53.8874589213955	1.37976852189019	0.289797328572625	4.76114989978042	1.92492999916356e-06	9.2725134801337e-06	ENSG00000273443
ENSG00000237330	5.81350942973325	2.81740979665565	0.944479426075898	2.98302929515507	0.0028541067450498	0.0088337824162167	RNF223
ENSG00000131591	186.280579981466	-0.243562598872229	0.131088283146518	-1.85800433895376	0.0631683981451652	0.135722509267978	C1ORF159
ENSG00000285812	8.49460249458901	-1.79460527396744	0.701264373312611	-2.55909945273583	0.0104943714056548	0.028475806183374	ENSG00000285812
ENSG00000223823	14.105877368996	0.263652053445434	0.461053571777521	0.571846894990888	0.56742570393553	0.714226059184883	LINC01342
ENSG00000207730	1.25797745930078	0.540028760202163	1.59082406973389	0.339464790907079	0.734259616808522	0.83849010130236	MIR200B
ENSG00000207607	1.28146236352674	1.92383561839697	1.91832276778712	1.00287378678001	0.315921761673257	0.48101524919753	MIR200A
ENSG00000198976	2.12560895637513	0.0620151497091611	1.29599819356789	0.0478512624608166	0.961834781781987	0.985416726159118	MIR429
ENSG00000272141	11.5204080378064	0.415220850430944	0.55211146984435	0.752059816015057	0.452015087984653	0.6147867194126	ENSG00000272141
ENSG00000078808	3972.28822272774	-0.0178080509042657	0.0540442717639646	-0.329508573675326	0.741771314610031	0.843662978704816	SDF4
ENSG00000176022	708.868397072834	0.451595274233239	0.0759863843733214	5.94310780750601	2.79668369304541e-09	1.80128667939277e-08	B3GALT6
ENSG00000184163	65.3683376008434	3.20177350090597	0.279509212435642	11.4549838018065	2.2200475609253796e-30	4.55178643970769e-29	C1QTNF12
ENSG00000260179	19.8639167443134	3.9469056960558	0.625015327094805	6.31489425131669	2.70346273826405e-10	1.87755865102924e-09	ENSG00000260179
ENSG00000160087	988.264343235391	-0.147163165352597	0.0723257229166261	-2.03472788681615	0.0418782606013441	0.0954752594333723	UBE2J2
ENSG00000230415	10.9972203379482	1.10881883971982	0.547829725657834	2.02402094626821	0.0429679965976314	0.0976112724252258	LINC01786
ENSG00000162572	79.6687751325679	1.47240167213847	0.210856590099949	6.98295306511658	2.89038997160809e-12	2.3437634459655597e-11	SCNN1D
ENSG00000131584	1901.1098227081	1.13378806509342	0.0725937256091329	15.6182652919357	5.46729496677516e-55	2.51495568471657e-53	ACAP3
ENSG00000169972	104.931658702498	-0.706777241184585	0.200699659405979	-3.52156671952742	0.0004290046965355	0.0015374846097705	PUSL1
ENSG00000127054	1545.42849051297	-0.215279516944052	0.0564531675174338	-3.81341785432269	0.0001370580943939	0.0005313110383685	INTS11
ENSG00000240731	43.7263441965101	0.681873284792932	0.294029965877287	2.31906051738111	0.0203917551952948	0.0513202835918056	ENSG00000240731
ENSG00000224051	421.815532504341	-0.0153364136502107	0.103545146229012	-0.148113303314971	0.882253350717709	0.932781078677943	CPTP
ENSG00000169962	13.4382167880421	1.07325997035935	0.520550845641255	2.06177740243074	0.0392289334408364	0.090366000618582	TAS1R3
ENSG00000107404	2657.53821947523	-0.157400383731875	0.0677709040390123	-2.32253628550193	0.0202040769527663	0.0508995204367865	DVL1
ENSG00000162576	1206.95024941502	1.16145334058297	0.077493905222743	14.987673382114	8.83958853095279e-51	3.5415383727236695e-49	MXRA8
ENSG00000175756	1253.55252679056	-0.553229246050423	0.0756319807892697	-7.31475283705531	2.57855563263458e-13	2.2369495430026698e-12	AURKAIP1
ENSG00000223663	1.00285830062585	0.960580005789809	2.32126494746631	0.413817477767151	0.679007783027191		NDUFB4P8
ENSG00000221978	3660.99778925654	0.659217160710727	0.0455116327482209	14.4845860476517	1.51633404982321e-47	5.65929282434851e-46	CCNL2
ENSG00000224870	412.961392215588	0.627770283636921	0.0930798049739852	6.74443058633799	1.53628312963377e-11	1.17822111993457e-10	MRPL20-AS1
ENSG00000242485	558.246479281726	-0.531104788792131	0.0917407342304734	-5.7891926988275	7.0725522264308205e-09	4.40428906891608e-08	MRPL20
ENSG00000272455	84.9885642316162	0.195172908400459	0.184554091466295	1.05753769450353	0.290266260803735	0.453345852069883	MRPL20-DT
ENSG00000235098	266.978060208549	1.14832106645069	0.122738090484552	9.35586550122534	8.29180258810722e-21	1.09363739622257e-19	ANKRD65
ENSG00000225905	2.6823617382735	1.41891375833312	1.07058171020615	1.32536708296642	0.185049429182702	0.32186766037567	ANKRD65-AS1
ENSG00000205116	399.247411937671	0.971576215908761	0.11185816820508	8.68578693446404	3.7612933509829095e-18	4.32994202649712e-17	TMEM88B
ENSG00000225285	54.9148209525417	0.65816277649784	0.26167400927091	2.51520117848787	0.0118964478036311	0.0318282655694085	LINC01770
ENSG00000179403	3175.90060137356	0.188258852185462	0.0697968123190184	2.69724140588243	0.0069916564387786	0.0197729881524776	VWA1
ENSG00000215915	30.714331617765	-0.423830094561342	0.317657141398435	-1.3342375767014	0.182126008180749	0.317870953149257	ATAD3C
ENSG00000160072	910.615901970889	-1.41687651578103	0.0825280086199358	-17.1684321417004	4.57614519573042e-66	2.69221847357235e-64	ATAD3B
ENSG00000284740	1.7367252653202	-0.412910577350414	1.38476008598408	-0.298182032779332	0.765564234167005	0.860177615672592	ENSG00000284740
ENSG00000197785	947.749591610825	-1.29864157026009	0.079038395992001	-16.4305152446606	1.15671928780664e-60	6.17174615708954e-59	ATAD3A
ENSG00000205090	11.4016919716749	0.712247749021625	0.540064111215286	1.31882073670639	0.187229049947929	0.324698831792406	TMEM240
ENSG00000160075	1965.01662235123	-0.523271452444256	0.0568591100284807	-9.20294834340794	3.48260331364978e-20	4.43630083646464e-19	SSU72
ENSG00000215014	13.2105679334852	-0.498260930635186	0.502708589954516	-0.991152609268657	0.321611067284642	0.487024115709237	SSU72-AS1
ENSG00000228594	161.654042570614	0.760000855871814	0.143360190454622	5.30133821294257	1.14956895861189e-07	6.34875583960656e-07	FNDC10
ENSG00000286989	19.0932016950074	2.23342194937216	0.462644294376193	4.82751430531225	1.38247760925255e-06	6.78521831667399e-06	ENSG00000286989
ENSG00000272106	129.7678142394	0.0410616049195854	0.15903425012188	0.258193470199764	0.796257597150501	0.880546836263188	ENSG00000272106
ENSG00000197530	1323.49977745452	1.02934456330772	0.0779193062722763	13.2103917828894	7.642560837611809e-40	2.23634934667081e-38	MIB2
ENSG00000189409	2.72939267858319	1.05268377300925	1.33381726834829	0.789226379047275	0.429979706855872	0.594914366039724	MMP23B
ENSG00000248333	775.306443957521	-0.129224896037641	0.0784857222032741	-1.64647648527658	0.0996656974677876	0.197388938039498	CDK11B
ENSG00000189339	1314.96667041042	0.496763154768016	0.0668176033335869	7.43461498144322	1.04872971456153e-13	9.31852205832177e-13	SLC35E2B
ENSG00000269737	120.841995825962	0.59606526834458	0.163594202545269	3.64355985157627	0.0002688930891184	0.0009946019027682	ENSG00000269737
ENSG00000008128	13.2783910024433	-0.300951116758074	0.507788732260124	-0.592669938575767	0.553402063445204	0.703318805847693	CDK11A
ENSG00000268575	19.9501051481254	0.572499215659024	0.416476613942117	1.37462512058022	0.169247696475165	0.299817868652836	ENSG00000268575
ENSG00000227775	166.124260747765	0.734014763757622	0.144915621623527	5.06511827734144	4.08146856939133e-07	2.12445428026339e-06	ENSG00000227775
ENSG00000215790	86.0965974221939	0.676342615265241	0.207544818963639	3.25877860330367	0.0011189295085041	0.0037436079156117	SLC35E2A
ENSG00000008130	1675.94180042491	0.165428610900301	0.0571448257552304	2.89490095934292	0.0037927817895804	0.0114397503626362	NADK
ENSG00000078369	6128.18067686115	-0.122699608087372	0.0417222243205224	-2.94086928694783	0.0032729261408356	0.0100026707866742	GNB1
ENSG00000231050	5.91579690942231	-0.370064613119542	0.758282455557171	-0.488030034728452	0.625528567114472	0.759810738734644	GNB1-DT
ENSG00000169885	2.10745520159932	2.76493649618526	1.41047421324163	1.96028858254042	0.0499620697619812	0.111017993400144	CALML6
ENSG00000178821	141.873071792282	-0.284746137924924	0.152463109193054	-1.86763958463137	0.0618123249434951	0.133200747626021	TMEM52
ENSG00000142609	162.782282306928	0.505930397934271	0.168317328504672	3.00581290369178	0.0026487191880062	0.0082494798226621	CFAP74
ENSG00000067606	505.474432410622	0.524100035715621	0.0919439892108579	5.70020988010088	1.19660014366678e-08	7.28915335471783e-08	PRKCZ
ENSG00000271806	9.81353819254107	-0.16450205035261	0.610259256445382	-0.269560926139484	0.787498064255774	0.874115462409507	ENSG00000271806
ENSG00000182873	52.2403615819384	0.759761970976415	0.264213155988733	2.87556449690497	0.0040330574004416	0.0121056701455792	PRKCZ-AS1
ENSG00000162585	625.960425619678	-0.249450701609288	0.0841675337604555	-2.96374017942875	0.0030392478134604	0.0093485723882391	FAAP20
ENSG00000157933	2253.3851590284	0.204617728153701	0.0475608352835208	4.30223159315703	1.69086438818752e-05	7.35141273090628e-05	SKI
ENSG00000287356	5.86353103847248	1.4195315215319	0.85950691539693	1.65156497999361	0.0986232639848556	0.19570581303439	ENSG00000287356
ENSG00000116151	95.2674617678282	-0.193326747583789	0.184025544623668	-1.05054299922949	0.293468532269343	0.456808157800777	MORN1
ENSG00000269896	17.957467846383	-0.027854643700328	0.448742961764028	-0.0620726029681449	0.950505014578007	0.979739710659577	ENSG00000269896
ENSG00000272420	1.79857535240519	0.375107300783508	1.40719610405389	0.266563629406653	0.789805162124808	0.875837510141974	ENSG00000272420
ENSG00000157916	1239.26946863658	-0.28499516364579	0.0650435073896429	-4.38160817402615	1.17806528995551e-05	5.20696473354001e-05	RER1
ENSG00000157911	334.55477718143	-0.635346191772741	0.112341230168317	-5.65550324507595	1.55390293784713e-08	9.3863966707675e-08	PEX10
ENSG00000149527	84.1675011754076	-1.26594516686586	0.270149620881916	-4.68608900035886	2.7847520441839e-06	1.31758553861958e-05	PLCH2
ENSG00000157881	463.579512713946	-0.0216721633184136	0.095915537514668	-0.225950496446933	0.8212399227322	0.895341153251873	PANK4
ENSG00000272449	32.8544233944506	-0.337958754372162	0.342706993158125	-0.986144902553033	0.324062011909454	0.489674237123877	ENSG00000272449
ENSG00000238164	43.6875905905834	2.21225681364123	0.3079856655136	7.1829862924044	6.82049413849488e-13	5.76044453948589e-12	TNFRSF14-AS1
ENSG00000157873	336.000148091952	1.32113879998256	0.126231949588217	10.4659620982823	1.23812299848928e-25	2.05642479600493e-24	TNFRSF14
ENSG00000228037	1.14262819455283	3.1941591529301	3.24561925715529	0.984144750154616	0.325044346657124		ENSG00000228037
ENSG00000157870	635.667718216502	-0.0310335291725385	0.0880955774518658	-0.352271136306415	0.724634932411963	0.832174374531353	PRXL2B
ENSG00000142606	1.85669051748054	-0.423103331305802	1.31498417592059	-0.321755454592903	0.747637963179674	0.847532797771147	MMEL1
ENSG00000215912	6.61117532625772	-0.429098628387247	0.724674867813034	-0.592125720714181	0.553766404609272	0.703569091921169	TTC34
ENSG00000177133	46.3842237433378	1.10271276166855	0.30646703156924	3.59814481845632	0.0003204951557823	0.0011718988718792	PRDM16-DT
ENSG00000142611	108.398961671503	-0.11473798997066	0.186463834591933	-0.61533642822351	0.538332564944654	0.690672184901158	PRDM16
ENSG00000279839	2.43509027627306	0.0537061958482877	1.31565473264903	0.0408208890338213	0.967438686196347	0.987115048814383	ENSG00000279839
ENSG00000272235	22.2069413852969	0.448490728518681	0.443392279421303	1.01149873223781	0.311777787591434	0.476623993226853	ENSG00000272235
ENSG00000287828	36.6790666114652	-0.0689516222767566	0.327783956727201	-0.210356916077323	0.833389116280107	0.902982944000294	ENSG00000287828
ENSG00000286518	1.97234824348334	-0.744899855528161	1.29907257771097	-0.573408959829412	0.566367825138931	0.713480702169617	ENSG00000286518
ENSG00000130762	1175.34133913314	0.0256546698760115	0.0699987569239803	0.366501792365726	0.713990675401614	0.825292153419083	ARHGEF16
ENSG00000272088	2.01654219785345	1.64697522273995	1.5440722652451	1.06664387400192	0.286132680547589	0.448739544463129	ENSG00000272088
ENSG00000162591	420.38613454976	1.29209671838356	0.131247474033873	9.84473589221295	7.222868042527011e-23	1.0574619381711501e-21	MEGF6
ENSG00000238260	15.8908856569289	1.09089946499609	0.457077537348719	2.3866836058579	0.0170011156640845	0.0437071000214205	ENSG00000238260
ENSG00000158109	1090.47673009727	0.123175195861332	0.0686740225496398	1.79362139114972	0.0728736198777711	0.152806403281115	TPRG1L
